event_id,event_type,customer_id,event_ts,amount,currency,payment_method,status,location,merchant_name,category,fraud_scenario,alert_type,risk_points,fraud_probability,alert_hour
PAY00442,payments,C015,2026-08-13T00:19:12.000Z,53.0,GBP,CARD,FAILED,,Swift Bangalore,RETAIL,payment_attack,CARD_TESTING_ATTACK,30,0.9998708963394165,2026-08-13T00:00:00.000Z
PAY00443,payments,C015,2026-08-13T00:19:26.000Z,92.0,GBP,CARD,FAILED,,Prime Hyderabad,UTILITY,payment_attack,CARD_TESTING_ATTACK,30,0.9998706579208374,2026-08-13T00:00:00.000Z
TX01103,transactions,C092,2026-08-13T00:32:10.000Z,132219.0,INR,WALLET,SUCCESS,Chennai,Horizon Paris,DIGITAL,high_value,HIGH_VALUE_ANOMALY,25,0.983345627784729,2026-08-13T00:00:00.000Z
TX01089,transactions,C173,2026-08-13T01:03:02.000Z,3390.0,GBP,CARD,SUCCESS,Singapore,Swift London,PHARMACY,impossible_travel,IMPOSSIBLE_TRAVEL,30,0.9869521856307983,2026-08-13T01:00:00.000Z
PAY00462,payments,C154,2026-08-13T01:04:01.000Z,305.0,EUR,CARD,FAILED,,Horizon London,FASHION,payment_attack,CARD_TESTING_ATTACK,30,0.9916793704032898,2026-08-13T01:00:00.000Z
PAY00463,payments,C154,2026-08-13T01:04:04.000Z,152.0,EUR,CARD,FAILED,,Aurora Berlin,FUEL,payment_attack,CARD_TESTING_ATTACK,30,0.9996275901794434,2026-08-13T01:00:00.000Z
PAY00464,payments,C154,2026-08-13T01:04:05.000Z,364.0,EUR,WALLET,FAILED,,Prime Sydney,GROCERY,payment_attack,CARD_TESTING_ATTACK,30,0.9998553991317749,2026-08-13T01:00:00.000Z
PAY00466,payments,C154,2026-08-13T01:04:05.000Z,121.0,EUR,CARD,FAILED,,Aurora Berlin,ENTERTAINMENT,payment_attack,CARD_TESTING_ATTACK,30,0.999849796295166,2026-08-13T01:00:00.000Z
PAY00465,payments,C154,2026-08-13T01:04:10.000Z,138.0,EUR,WALLET,FAILED,,Horizon Paris,DIGITAL,payment_attack,CARD_TESTING_ATTACK,30,0.9998553991317749,2026-08-13T01:00:00.000Z
PAY00471,payments,C154,2026-08-13T01:04:10.000Z,163.0,EUR,UPI,FAILED,,Prime Hong Kong,FOOD,payment_attack,CARD_TESTING_ATTACK,30,0.9998553991317749,2026-08-13T01:00:00.000Z
PAY00467,payments,C154,2026-08-13T01:04:11.000Z,213.0,EUR,UPI,FAILED,,Aurora Berlin,FUEL,payment_attack,CARD_TESTING_ATTACK,30,0.9998319149017334,2026-08-13T01:00:00.000Z
PAY00472,payments,C154,2026-08-13T01:04:11.000Z,279.0,EUR,CARD,FAILED,,Aurora Berlin,ENTERTAINMENT,payment_attack,CARD_TESTING_ATTACK,30,0.999849796295166,2026-08-13T01:00:00.000Z
PAY00468,payments,C154,2026-08-13T01:04:13.000Z,267.0,EUR,WALLET,FAILED,,Swift New York,FUEL,payment_attack,CARD_TESTING_ATTACK,30,0.9998553991317749,2026-08-13T01:00:00.000Z
PAY00474,payments,C154,2026-08-13T01:04:13.000Z,399.0,EUR,CARD,FAILED,,Aurora Berlin,FUEL,payment_attack,CARD_TESTING_ATTACK,30,0.999849796295166,2026-08-13T01:00:00.000Z
PAY00470,payments,C154,2026-08-13T01:04:17.000Z,268.0,EUR,CARD,FAILED,,Aurora Berlin,FUEL,payment_attack,CARD_TESTING_ATTACK,30,0.999849796295166,2026-08-13T01:00:00.000Z
PAY00469,payments,C154,2026-08-13T01:04:22.000Z,110.0,EUR,CARD,FAILED,,Aurora Berlin,FUEL,payment_attack,CARD_TESTING_ATTACK,30,0.999849796295166,2026-08-13T01:00:00.000Z
PAY00473,payments,C154,2026-08-13T01:04:34.000Z,193.0,EUR,UPI,FAILED,,Aurora Berlin,ENTERTAINMENT,payment_attack,CARD_TESTING_ATTACK,30,0.9998315572738647,2026-08-13T01:00:00.000Z
TX01093,transactions,C103,2026-08-13T01:13:34.000Z,20689.0,INR,CARD,SUCCESS,Hyderabad,Swift Mumbai,FUEL,login_transaction,LOGIN_TRANSACTION_CORRELATION,20,0.0017250272212550044,2026-08-13T01:00:00.000Z
TX01100,transactions,C152,2026-08-13T01:35:29.000Z,14300.0,USD,WALLET,SUCCESS,Chicago,Peak San Francisco,UTILITY,login_transaction,LOGIN_TRANSACTION_CORRELATION,20,0.9864814281463623,2026-08-13T01:00:00.000Z
PAY00416,payments,C008,2026-08-13T01:37:31.000Z,73.0,GBP,CARD,FAILED,,Metro Manchester,ENTERTAINMENT,payment_attack,CARD_TESTING_ATTACK,30,0.9943260550498962,2026-08-13T01:00:00.000Z
PAY00417,payments,C008,2026-08-13T01:37:35.000Z,70.0,GBP,CARD,FAILED,,Metro Manchester,ENTERTAINMENT,payment_attack,CARD_TESTING_ATTACK,30,0.9996275901794434,2026-08-13T01:00:00.000Z
PAY00418,payments,C008,2026-08-13T01:37:35.000Z,71.0,GBP,WALLET,FAILED,,Prime Manchester,UTILITY,payment_attack,CARD_TESTING_ATTACK,30,0.9998553991317749,2026-08-13T01:00:00.000Z
PAY00420,payments,C008,2026-08-13T01:37:35.000Z,73.0,GBP,UPI,FAILED,,Swift London,PHARMACY,payment_attack,CARD_TESTING_ATTACK,30,0.9998319149017334,2026-08-13T01:00:00.000Z
PAY00421,payments,C008,2026-08-13T01:37:36.000Z,37.0,GBP,CARD,FAILED,,Prime Manchester,UTILITY,payment_attack,CARD_TESTING_ATTACK,30,0.999849796295166,2026-08-13T01:00:00.000Z
PAY00423,payments,C008,2026-08-13T01:37:38.000Z,82.0,GBP,CARD,FAILED,,Metro Manchester,ENTERTAINMENT,payment_attack,CARD_TESTING_ATTACK,30,0.999849796295166,2026-08-13T01:00:00.000Z
PAY00424,payments,C008,2026-08-13T01:37:39.000Z,57.0,GBP,WALLET,FAILED,,Global Singapore,TRAVEL,payment_attack,CARD_TESTING_ATTACK,30,0.9998553991317749,2026-08-13T01:00:00.000Z
PAY00419,payments,C008,2026-08-13T01:37:40.000Z,41.0,GBP,UPI,FAILED,,Metro Manchester,ENTERTAINMENT,payment_attack,CARD_TESTING_ATTACK,30,0.9998319149017334,2026-08-13T01:00:00.000Z
PAY00422,payments,C008,2026-08-13T01:37:43.000Z,70.0,GBP,CARD,FAILED,,Peak New York,PHARMACY,payment_attack,CARD_TESTING_ATTACK,30,0.9998708963394165,2026-08-13T01:00:00.000Z
PAY00429,payments,C008,2026-08-13T01:37:44.000Z,28.0,GBP,CARD,FAILED,,Horizon London,FASHION,payment_attack,CARD_TESTING_ATTACK,30,0.999849796295166,2026-08-13T01:00:00.000Z
PAY00426,payments,C008,2026-08-13T01:37:51.000Z,85.0,GBP,CARD,FAILED,,Summit Toronto,ELECTRONICS,payment_attack,CARD_TESTING_ATTACK,30,0.9998708963394165,2026-08-13T01:00:00.000Z
PAY00425,payments,C008,2026-08-13T01:37:58.000Z,36.0,GBP,CARD,FAILED,,Prime Manchester,UTILITY,payment_attack,CARD_TESTING_ATTACK,30,0.999849796295166,2026-08-13T01:00:00.000Z
PAY00427,payments,C008,2026-08-13T01:38:04.000Z,117.0,GBP,CARD,FAILED,,Horizon London,FASHION,payment_attack,CARD_TESTING_ATTACK,30,0.999849796295166,2026-08-13T01:00:00.000Z
PAY00428,payments,C008,2026-08-13T01:38:19.000Z,31.0,GBP,CARD,FAILED,,Global Manchester,FUEL,payment_attack,CARD_TESTING_ATTACK,30,0.9998700618743896,2026-08-13T01:00:00.000Z
TX01015,transactions,C067,2026-08-13T01:41:03.000Z,57275.0,INR,PAY_LATER,SUCCESS,Delhi,Horizon Bangalore,TRAVEL,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9973107576370239,2026-08-13T01:00:00.000Z
TX01017,transactions,C067,2026-08-13T01:41:13.000Z,66978.0,INR,NETBANKING,SUCCESS,Delhi,Swift Bangalore,RETAIL,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9996304512023926,2026-08-13T01:00:00.000Z
TX01016,transactions,C067,2026-08-13T01:41:15.000Z,61969.0,INR,CARD,SUCCESS,Delhi,Summit Hong Kong,ELECTRONICS,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9994428753852844,2026-08-13T01:00:00.000Z
TX01019,transactions,C067,2026-08-13T01:41:35.000Z,32182.0,INR,CARD,SUCCESS,Delhi,Swift New York,FUEL,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9783300757408142,2026-08-13T01:00:00.000Z
TX01018,transactions,C067,2026-08-13T01:41:42.000Z,48203.0,INR,CARD,SUCCESS,Delhi,Swift Mumbai,FUEL,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9989103078842163,2026-08-13T01:00:00.000Z
TX01021,transactions,C067,2026-08-13T01:41:51.000Z,48973.0,INR,UPI,SUCCESS,Delhi,Prime Sydney,GROCERY,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9989247918128967,2026-08-13T01:00:00.000Z
TX01020,transactions,C067,2026-08-13T01:41:58.000Z,10385.0,INR,CARD,SUCCESS,Mumbai,Bright Delhi,FOOD,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9967279434204102,2026-08-13T01:00:00.000Z
TX01022,transactions,C067,2026-08-13T01:42:20.000Z,17002.0,INR,WALLET,SUCCESS,Delhi,Aurora Chennai,UTILITY,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9941885471343994,2026-08-13T01:00:00.000Z
PAY00520,payments,C155,2026-08-13T02:04:13.000Z,49.0,AUD,CARD,FAILED,,Prime Sydney,GROCERY,payment_attack,CARD_TESTING_ATTACK,30,0.9904438853263855,2026-08-13T02:00:00.000Z
PAY00522,payments,C155,2026-08-13T02:04:15.000Z,84.0,AUD,CARD,FAILED,,Prime Sydney,GROCERY,payment_attack,CARD_TESTING_ATTACK,30,0.9996054768562317,2026-08-13T02:00:00.000Z
PAY00521,payments,C155,2026-08-13T02:04:16.000Z,115.0,AUD,WALLET,FAILED,,Bright Sydney,TRAVEL,payment_attack,CARD_TESTING_ATTACK,30,0.9998319149017334,2026-08-13T02:00:00.000Z
PAY00523,payments,C155,2026-08-13T02:04:16.000Z,127.0,AUD,CARD,FAILED,,Prime Sydney,GROCERY,payment_attack,CARD_TESTING_ATTACK,30,0.999849796295166,2026-08-13T02:00:00.000Z
PAY00525,payments,C155,2026-08-13T02:04:18.000Z,105.0,AUD,CARD,FAILED,,Swift Hyderabad,GROCERY,payment_attack,CARD_TESTING_ATTACK,30,0.9998708963394165,2026-08-13T02:00:00.000Z
PAY00524,payments,C155,2026-08-13T02:04:21.000Z,84.0,AUD,UPI,FAILED,,Bright Sydney,TRAVEL,payment_attack,CARD_TESTING_ATTACK,30,0.9998319149017334,2026-08-13T02:00:00.000Z
PAY00528,payments,C155,2026-08-13T02:04:21.000Z,56.0,AUD,UPI,FAILED,,Bright Sydney,TRAVEL,payment_attack,CARD_TESTING_ATTACK,30,0.9998319149017334,2026-08-13T02:00:00.000Z
PAY00533,payments,C155,2026-08-13T02:04:26.000Z,47.0,AUD,UPI,FAILED,,Prime Sydney,GROCERY,payment_attack,CARD_TESTING_ATTACK,30,0.9998319149017334,2026-08-13T02:00:00.000Z
PAY00526,payments,C155,2026-08-13T02:04:31.000Z,79.0,AUD,CARD,FAILED,,Prime Sydney,GROCERY,payment_attack,CARD_TESTING_ATTACK,30,0.999849796295166,2026-08-13T02:00:00.000Z
PAY00532,payments,C155,2026-08-13T02:04:37.000Z,84.0,AUD,UPI,FAILED,,Prime Sydney,GROCERY,payment_attack,CARD_TESTING_ATTACK,30,0.9998319149017334,2026-08-13T02:00:00.000Z
PAY00527,payments,C155,2026-08-13T02:04:41.000Z,130.0,AUD,CARD,FAILED,,Prime Sydney,GROCERY,payment_attack,CARD_TESTING_ATTACK,30,0.999849796295166,2026-08-13T02:00:00.000Z
PAY00529,payments,C155,2026-08-13T02:04:49.000Z,121.0,AUD,CARD,FAILED,,Swift London,PHARMACY,payment_attack,CARD_TESTING_ATTACK,30,0.999849796295166,2026-08-13T02:00:00.000Z
PAY00530,payments,C155,2026-08-13T02:04:53.000Z,39.0,AUD,UPI,FAILED,,Aurora Chennai,UTILITY,payment_attack,CARD_TESTING_ATTACK,30,0.9998553991317749,2026-08-13T02:00:00.000Z
PAY00531,payments,C155,2026-08-13T02:04:57.000Z,95.0,AUD,CARD,FAILED,,Metro Tokyo,TRAVEL,payment_attack,CARD_TESTING_ATTACK,30,0.999849796295166,2026-08-13T02:00:00.000Z
TX01064,transactions,C190,2026-08-13T02:25:14.000Z,2278.0,AED,CARD,SUCCESS,Dubai,Swift Dubai,TRANSFER,velocity,HIGH_TRANSACTION_VELOCITY,25,0.013522190973162651,2026-08-13T02:00:00.000Z
TX01065,transactions,C190,2026-08-13T02:25:23.000Z,3597.0,AED,UPI,SUCCESS,Dubai,Swift Dubai,TRANSFER,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9991635084152222,2026-08-13T02:00:00.000Z
TX01066,transactions,C190,2026-08-13T02:25:24.000Z,456.0,AED,CARD,SUCCESS,Dubai,Summit Dubai,ELECTRONICS,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9965733289718628,2026-08-13T02:00:00.000Z
TX01069,transactions,C190,2026-08-13T02:25:39.000Z,781.0,AED,CARD,SUCCESS,Dubai,Swift Dubai,TRANSFER,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9984697699546814,2026-08-13T02:00:00.000Z
TX01067,transactions,C190,2026-08-13T02:25:59.000Z,3074.0,AED,UPI,SUCCESS,Dubai,Swift Dubai,TRANSFER,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9986899495124817,2026-08-13T02:00:00.000Z
TX01068,transactions,C190,2026-08-13T02:26:14.000Z,651.0,AED,UPI,SUCCESS,Dubai,Summit Dubai,ELECTRONICS,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9975571632385254,2026-08-13T02:00:00.000Z
TX01070,transactions,C190,2026-08-13T02:26:14.000Z,802.0,AED,UPI,SUCCESS,Dubai,Quantum Dubai,ELECTRONICS,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9976593255996704,2026-08-13T02:00:00.000Z
TX01071,transactions,C190,2026-08-13T02:26:24.000Z,815.0,AED,CARD,SUCCESS,Dubai,Aurora Dubai,DIGITAL,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9971469044685364,2026-08-13T02:00:00.000Z
TX01096,transactions,C116,2026-08-13T02:56:08.000Z,177477.0,INR,UPI,SUCCESS,Chennai,Horizon Bangalore,TRAVEL,login_transaction,LOGIN_TRANSACTION_CORRELATION,20,0.9873880743980408,2026-08-13T02:00:00.000Z
TX01091,transactions,C094,2026-08-13T03:02:35.000Z,4590.0,GBP,WALLET,SUCCESS,Singapore,Horizon London,FASHION,impossible_travel,IMPOSSIBLE_TRAVEL,30,0.995062530040741,2026-08-13T03:00:00.000Z
TX01023,transactions,C007,2026-08-13T05:18:24.000Z,8492.0,INR,UPI,SUCCESS,Mumbai,Swift Mumbai,FUEL,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9462853670120239,2026-08-13T05:00:00.000Z
TX01024,transactions,C007,2026-08-13T05:18:31.000Z,18158.0,INR,CARD,SUCCESS,Mumbai,Horizon Chicago,GROCERY,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9955334663391113,2026-08-13T05:00:00.000Z
TX01025,transactions,C007,2026-08-13T05:18:44.000Z,22883.0,INR,CARD,SUCCESS,Mumbai,Swift Dubai,TRANSFER,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9991244673728943,2026-08-13T05:00:00.000Z
TX01026,transactions,C007,2026-08-13T05:18:45.000Z,10065.0,INR,CARD,SUCCESS,Mumbai,Horizon Bangalore,TRAVEL,velocity,HIGH_TRANSACTION_VELOCITY,25,0.998683512210846,2026-08-13T05:00:00.000Z
TX01028,transactions,C007,2026-08-13T05:18:49.000Z,13372.0,INR,CARD,SUCCESS,Mumbai,Prime Sydney,GROCERY,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9977573752403259,2026-08-13T05:00:00.000Z
TX01027,transactions,C007,2026-08-13T05:18:52.000Z,45036.0,INR,CARD,SUCCESS,Mumbai,Quantum Hyderabad,FASHION,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9997945427894592,2026-08-13T05:00:00.000Z
TX01029,transactions,C007,2026-08-13T05:19:00.000Z,12622.0,INR,UPI,SUCCESS,Delhi,Summit New York,RETAIL,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9982604384422302,2026-08-13T05:00:00.000Z
TX01030,transactions,C007,2026-08-13T05:20:02.000Z,9541.0,INR,CARD,SUCCESS,Mumbai,Summit Chennai,FUEL,velocity,HIGH_TRANSACTION_VELOCITY,25,0.03770881146192551,2026-08-13T05:00:00.000Z
PAY00477,payments,C146,2026-08-13T06:06:48.000Z,215.0,INR,CARD,FAILED,,Quantum Hyderabad,FASHION,payment_attack,CARD_TESTING_ATTACK,30,0.9950764775276184,2026-08-13T06:00:00.000Z
PAY00478,payments,C146,2026-08-13T06:06:51.000Z,341.0,INR,UPI,FAILED,,Quantum Hyderabad,FASHION,payment_attack,CARD_TESTING_ATTACK,30,0.9996558427810669,2026-08-13T06:00:00.000Z
PAY00480,payments,C146,2026-08-13T06:06:54.000Z,133.0,INR,CARD,FAILED,,Swift London,PHARMACY,payment_attack,CARD_TESTING_ATTACK,30,0.9998875856399536,2026-08-13T06:00:00.000Z
PAY00479,payments,C146,2026-08-13T06:06:56.000Z,169.0,INR,CARD,FAILED,,Aurora Chennai,UTILITY,payment_attack,CARD_TESTING_ATTACK,30,0.9998875856399536,2026-08-13T06:00:00.000Z
PAY00481,payments,C146,2026-08-13T06:06:56.000Z,528.0,INR,CARD,FAILED,,Peak Chennai,DIGITAL,payment_attack,CARD_TESTING_ATTACK,30,0.9998875856399536,2026-08-13T06:00:00.000Z
PAY00486,payments,C146,2026-08-13T06:06:57.000Z,239.0,INR,CARD,FAILED,,Aurora Chennai,UTILITY,payment_attack,CARD_TESTING_ATTACK,30,0.9998692274093628,2026-08-13T06:00:00.000Z
PAY00483,payments,C146,2026-08-13T06:07:00.000Z,525.0,INR,UPI,FAILED,,Global Delhi,FASHION,payment_attack,CARD_TESTING_ATTACK,30,0.9998526573181152,2026-08-13T06:00:00.000Z
PAY00485,payments,C146,2026-08-13T06:07:04.000Z,226.0,INR,CARD,FAILED,,Quantum Hyderabad,FASHION,payment_attack,CARD_TESTING_ATTACK,30,0.9998692274093628,2026-08-13T06:00:00.000Z
PAY00482,payments,C146,2026-08-13T06:07:08.000Z,536.0,INR,UPI,FAILED,,Swift Mumbai,FUEL,payment_attack,CARD_TESTING_ATTACK,30,0.9998732805252075,2026-08-13T06:00:00.000Z
PAY00488,payments,C146,2026-08-13T06:07:10.000Z,282.0,INR,UPI,FAILED,,Summit Chennai,FUEL,payment_attack,CARD_TESTING_ATTACK,30,0.9998732805252075,2026-08-13T06:00:00.000Z
PAY00484,payments,C146,2026-08-13T06:07:16.000Z,301.0,INR,WALLET,FAILED,,Peak Chennai,DIGITAL,payment_attack,CARD_TESTING_ATTACK,30,0.9998526573181152,2026-08-13T06:00:00.000Z
PAY00487,payments,C146,2026-08-13T06:07:18.000Z,400.0,INR,UPI,FAILED,,Horizon Bangalore,TRAVEL,payment_attack,CARD_TESTING_ATTACK,30,0.9998732805252075,2026-08-13T06:00:00.000Z
TX01073,transactions,C040,2026-08-13T06:11:08.000Z,128921.0,INR,CARD,SUCCESS,Singapore,Swift Bangalore,RETAIL,impossible_travel,IMPOSSIBLE_TRAVEL,30,0.998664140701294,2026-08-13T06:00:00.000Z
TX01087,transactions,C187,2026-08-13T06:29:59.000Z,137209.0,INR,NETBANKING,SUCCESS,Toronto,Horizon London,FASHION,impossible_travel,IMPOSSIBLE_TRAVEL,30,0.9993454813957214,2026-08-13T06:00:00.000Z
TX01038,transactions,C159,2026-08-13T08:30:29.000Z,4534.0,USD,UPI,SUCCESS,Chicago,Swift New York,FUEL,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9445548057556152,2026-08-13T08:00:00.000Z
TX01039,transactions,C159,2026-08-13T08:30:44.000Z,6218.0,USD,WALLET,SUCCESS,Chicago,Peak Mumbai,UTILITY,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9981135129928589,2026-08-13T08:00:00.000Z
TX01041,transactions,C159,2026-08-13T08:30:47.000Z,4406.0,USD,UPI,SUCCESS,Chicago,Horizon Chicago,GROCERY,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9994331002235413,2026-08-13T08:00:00.000Z
TX01040,transactions,C159,2026-08-13T08:30:59.000Z,3281.0,USD,CARD,SUCCESS,Chicago,Peak New York,PHARMACY,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9980093836784363,2026-08-13T08:00:00.000Z
TX01043,transactions,C159,2026-08-13T08:31:04.000Z,1653.0,USD,UPI,SUCCESS,Chicago,Swift New York,FUEL,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9980000853538513,2026-08-13T08:00:00.000Z
TX01044,transactions,C159,2026-08-13T08:31:05.000Z,2153.0,USD,UPI,SUCCESS,New York,Swift New York,FUEL,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9974658489227295,2026-08-13T08:00:00.000Z
TX01042,transactions,C159,2026-08-13T08:31:17.000Z,3948.0,USD,CARD,SUCCESS,Chicago,Horizon Chicago,GROCERY,velocity,HIGH_TRANSACTION_VELOCITY,25,0.9992251396179199,2026-08-13T08:00:00.000Z
PAY00536,payments,C100,2026-08-13T08:54:09.000Z,830.0,INR,UPI,FAILED,,Peak Mumbai,UTILITY,payment_attack,CARD_TESTING_ATTACK,30,0.9901419281959534,2026-08-13T08:00:00.000Z
PAY00537,payments,C100,2026-08-13T08:54:10.000Z,487.0,INR,CARD,FAILED,,Nova Bangalore,PHARMACY,payment_attack,CARD_TESTING_ATTACK,30,0.9996935129165649,2026-08-13T08:00:00.000Z
PAY00538,payments,C100,2026-08-13T08:54:17.000Z,1009.0,INR,WALLET,FAILED,,Bright Sydney,TRAVEL,payment_attack,CARD_TESTING_ATTACK,30,0.9998464584350586,2026-08-13T08:00:00.000Z
PAY00545,payments,C100,2026-08-13T08:54:18.000Z,730.0,INR,CARD,FAILED,,Aurora Chennai,UTILITY,payment_attack,CARD_TESTING_ATTACK,30,0.9998857975006104,2026-08-13T08:00:00.000Z
PAY00547,payments,C100,2026-08-13T08:54:20.000Z,489.0,INR,CARD,FAILED,,Swift San Francisco,TRANSFER,payment_attack,CARD_TESTING_ATTACK,30,0.9998857975006104,2026-08-13T08:00:00.000Z
PAY00539,payments,C100,2026-08-13T08:54:21.000Z,391.0,INR,CARD,FAILED,,Prime Hyderabad,UTILITY,payment_attack,CARD_TESTING_ATTACK,30,0.99986732006073,2026-08-13T08:00:00.000Z
PAY00542,payments,C100,2026-08-13T08:54:21.000Z,172.0,INR,CARD,FAILED,,Nova Bangalore,PHARMACY,payment_attack,CARD_TESTING_ATTACK,30,0.99986732006073,2026-08-13T08:00:00.000Z
PAY00548,payments,C100,2026-08-13T08:54:21.000Z,630.0,INR,CARD,FAILED,,Metro Kolkata,DIGITAL,payment_attack,CARD_TESTING_ATTACK,30,0.9998857975006104,2026-08-13T08:00:00.000Z
PAY00543,payments,C100,2026-08-13T08:54:23.000Z,510.0,INR,CARD,FAILED,,Summit Chennai,FUEL,payment_attack,CARD_TESTING_ATTACK,30,0.9998857975006104,2026-08-13T08:00:00.000Z
PAY00540,payments,C100,2026-08-13T08:54:25.000Z,626.0,INR,CARD,FAILED,,Bright Delhi,FOOD,payment_attack,CARD_TESTING_ATTACK,30,0.9998857975006104,2026-08-13T08:00:00.000Z
PAY00541,payments,C100,2026-08-13T08:54:29.000Z,955.0,INR,CARD,FAILED,,Metro Kolkata,DIGITAL,payment_attack,CARD_TESTING_ATTACK,30,0.9998493194580078,2026-08-13T08:00:00.000Z
PAY00544,payments,C100,2026-08-13T08:54:33.000Z,658.0,INR,UPI,FAILED,,Peak Mumbai,UTILITY,payment_attack,CARD_TESTING_ATTACK,30,0.9998493194580078,2026-08-13T08:00:00.000Z
PAY00546,payments,C100,2026-08-13T08:54:39.000Z,677.0,INR,WALLET,FAILED,,Swift Mumbai,FUEL,payment_attack,CARD_TESTING_ATTACK,30,0.9998704195022583,2026-08-13T08:00:00.000Z
PAY00549,payments,C100,2026-08-13T08:55:01.000Z,275.0,INR,CARD,FAILED,,Peak Chennai,DIGITAL,payment_attack,CARD_TESTING_ATTACK,30,0.9995537400245667,2026-08-13T08:00:00.000Z
TX01075,transactions,C117,2026-08-13T09:34:06.000Z,11364.0,GBP,NETBANKING,SUCCESS,New York,Horizon London,FASHION,impossible_travel,IMPOSSIBLE_TRAVEL,30,0.998134195804596,2026-08-13T09:00:00.000Z
TX01108,transactions,C181,2026-08-13T09:39:51.000Z,121069.0,INR,PAY_LATER,SUCCESS,Hyderabad,Peak Chennai,DIGITAL,high_value,HIGH_VALUE_ANOMALY,25,0.97273850440979,2026-08-13T09:00:00.000Z
